area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm
"[ 95.5625  35.8125  47.      57.75    81.125   75.0625  87.4375 122.5625
  44.875   41.625  153.0625 162.875  103.9375  82.0625 176.1875  39.5
 127.6875  56.3125   7.625   22.1875  25.25    59.5     71.3125  58.75
  39.4375 105.125   87.9375  95.4375 259.875  115.3125 114.3125 141.4375
  95.9375 101.75   113.5    112.75  ]",[1.74424242e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242471.0259645,38,39,3903427868529343396,-0.024243270261544346,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[  93.3125   38.1875   48.75     43.25     89.25     75.       88.125
  124.875    39.3125  351.6875  159.9375  168.75     95.375  1556.4375
  195.       46.3125  123.6875   60.5625   10.9375   25.       30.9375
   52.8125   65.0625   62.125    52.1875  102.625    89.625   100.9375
  140.25    119.25    125.375   134.3125  103.       95.25    128.5625
  185.8125]",[1.74424253e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242572.801389,39,40,3903427868529343396,0.1010918660068882,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 89.4375  37.0625  50.5     53.5     90.1875  73.25    88.6875 107.1875
  48.25    48.1875 150.5    180.4375 103.9375  79.4375 191.9375  45.625
 128.5625  59.125    8.0625  23.8125  23.9375  54.8125  68.9375  62.625
  50.875   92.875   95.25   102.9375  97.625  131.6875 103.0625 140.8125
 101.625   97.1875 104.625  209.1875]",[1.74424263e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242674.9002624,40,41,3903427868529343396,-0.1028520565612079,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 92.875   38.      50.6875  51.8125  77.9375  75.5     99.1875 105.4375
  40.5    392.1875 144.9375 150.75   100.125   72.9375 195.75    39.0625
 122.375   50.875    7.25    26.125   28.0625  58.8125  70.9375  57.4375
  39.875  104.5     88.6875 103.4375 252.1875 133.125   94.3125 156.0625
 104.1875  86.6875 135.8125  98.5625]",[1.74424273e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242775.4218826,41,42,3903427868529343396,0.033413296361120365,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[  92.0625   36.875    47.8125   46.625    84.9375   72.375    98.625
  105.75     47.4375 1666.4375  153.5     153.0625  117.0625   72.8125
  147.875    45.4375  131.5      56.375     7.1875   31.0625   22.875
   66.375    63.1875   61.125    42.       97.5625   92.9375   99.3125
  102.125   121.0625   92.125   126.6875   96.125    90.      129.5
  177.8125]",[1.74424283e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242877.8229373,42,43,3903427868529343396,-0.0018629588685407671,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 88.5     39.75    50.1875  50.25    81.6875  74.      80.875  122.0625
  40.25    40.3125 137.75   148.5625 101.3125  84.4375 192.75    42.5
 128.75    59.       6.8125  26.625   27.625   53.3125  77.375   66.25
  41.625   85.5625  95.375   95.3125 125.1875 102.3125 103.1875 146.875
  96.3125 121.4375 130.375  193.25  ]",[1.74424294e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242981.0409276,43,44,3903427868529343396,-0.02957605882962181,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[  94.25     36.875    49.3125   46.3125   84.25     73.8125   90.6875
  121.8125   60.4375   53.9375  142.125   150.4375  102.625  1389.3125
  166.9375   38.1875  129.8125   51.5625    8.25     21.875    30.3125
   62.8125   75.625    64.75     50.       89.5625   92.      107.6875
  123.       97.0625   86.3125  140.625   113.1875   82.375   119.875
  105.4375]",[1.74424302e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243067.679952,44,45,3903427868529343396,0.01330285471513749,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[  91.5      41.       48.625    56.6875   80.25     73.5625   88.125
  111.3125   61.3125   45.4375  134.1875  143.4375  112.5      70.5
  183.       34.5    1777.9375   53.8125    7.5625   25.875    26.4375
   58.6875   69.9375   61.4375   44.5     108.5625   88.25    102.8125
  224.6875  113.125   109.5     130.6875   90.25     92.0625  121.0625
   93.25  ]",[1.74424312e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243170.7729266,45,46,3903427868529343396,-0.02284542523584024,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[  91.3125   36.375    48.0625   37.625    82.8125   72.375    90.625
   93.875    50.375  1583.1875  150.4375  168.4375  108.       60.
  161.4375   44.3125  134.0625   55.875     6.3125   28.25     26.
   64.25     73.4375   64.875    56.1875  113.3125   92.75    104.125
   97.      108.75    109.875   148.5      82.8125  102.9375  135.3125
   87.    ]",[1.74424323e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243260.5818644,46,47,3903427868529343396,0.024142570378383032,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 95.4375  48.5    107.875  145.3125  61.0625 119.5625  48.375  211.875
  19.375   94.125   61.375   74.9375  80.125   35.4375  83.125   10.
  51.4375  16.8125  87.375   50.      80.0625  36.9375 133.875  110.
 114.1875  68.6875  64.125   91.625   78.0625  55.3125  31.875   87.4375
  55.625  235.125   62.      48.0625]",[1.7442433e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243349.6113205,47,48,3903427868529343396,-0.16119140154956593,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[133.25    67.9375  42.5    103.5625  83.3125  86.0625  46.6875  73.125
  26.25   120.5     79.125   79.4375 104.75    41.8125 120.5625  10.125
  78.      35.375  175.1875  85.4375  44.125  113.     110.75    79.125
 191.4375  71.125  127.25   109.5625 536.25   129.75    77.125  181.5
  64.75   206.5    123.6875 203.3125]",[1.74424339e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243522.5303662,48,49,3903427868529343396,0.27732212639068476,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[104.9375  87.75    38.375  152.875   60.6875  65.125   56.125   69.0625
  35.125  154.5625 106.5     48.      74.875   52.875  144.75    23.75
  68.375   28.75    82.5     53.5625  73.1875  61.6875 145.5     89.125
 113.125  293.9375  68.5    117.875  229.4375  62.5     72.5    169.1875
  55.4375 118.6875  91.9375 113.125 ]",[1.74424357e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243693.9047241,49,50,3903427868529343396,-0.11713316861125711,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[138.25   102.9375  55.875   86.0625  81.25    83.1875 135.25    58.0625
  39.8125 186.25    69.4375  64.5625 112.      39.4375 353.6875  34.5
  93.125   43.4375  93.625   15.8125   9.5625  50.      99.0625 121.4375
 169.3125  57.6875  51.75   183.6875 114.125   58.1875  60.4375 131.
  58.4375  94.8125  50.9375  49.4375]",[1.74424374e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243857.5013568,50,51,3903427868529343396,-0.06730439197468342,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 97.     145.4375  60.6875  51.      67.5625 103.75    49.5     75.8125
  35.75   200.3125  74.0625  74.6875  98.6875  39.      52.25    53.8125
  63.125   41.3125 109.5625  84.0625  52.125   51.5625 107.75    93.25
  86.4375 103.25   118.75   162.4375 407.75   122.5625  72.9375 135.5
  37.3125  93.3125  56.0625  82.75  ]",[1.7442439e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244011.9870703,51,52,3903427868529343396,0.016553013193877805,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 78.375   65.0625  38.125   24.4375  50.9375  61.1875  41.3125  61.
  14.75   113.1875 130.3125  81.25    67.375   43.4375 121.1875  17.25
  77.125   28.5     99.875   28.3125  75.9375  34.1875 180.1875 120.125
  73.1875  35.3125  60.0625 181.1875 601.      77.0625  62.     119.375
  31.0625 235.875   88.875  141.5   ]",[1.74424406e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244168.3265002,52,53,3903427868529343396,-0.09836903733184475,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[130.125  112.4375  42.4375 110.8125 119.0625  92.4375  70.9375 176.5625
  40.1875 224.1875 120.5    110.75    96.6875  39.5    163.      24.5
  69.5     30.5625  95.8125  40.5     54.375   47.125  240.9375 247.1875
 228.125  105.8125  72.5    267.5    497.5     73.8125 256.0625 166.3125
  63.0625 304.0625  81.75   242.9375]",[1.74424421e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244406.7175877,53,54,3903427868529343396,0.48305295974944834,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 96.6875  99.375   44.      58.875   64.625   66.3125  78.3125  64.3125
  32.875  139.875   65.5625  38.75    68.4375  37.8125  79.6875   8.5
  53.25    18.125  145.3125  80.3125  36.5    117.4375 166.3125 126.125
  43.875   90.625   88.9375 235.25   241.875   71.125   35.25   144.0625
  71.0625  95.75    36.625   93.125 ]",[1.74424445e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244563.1754313,54,55,3903427868529343396,-0.44972865944926216,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 99.5     73.5625  52.8125  29.3125  61.1875 112.25    57.625   83.5
  31.9375 189.625  125.      34.4375  66.1875  45.625  104.875   34.
  76.375   36.5     59.8125  27.75    56.1875  45.625  170.3125  88.25
  38.9375  36.625   55.6875 115.3125 461.5     55.0625  56.8125  76.625
  36.5625  44.75    43.625   81.0625]",[1.74424461e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244707.038177,55,56,3903427868529343396,-0.18043046410307564,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 71.1875  80.0625  30.9375  21.375   52.      82.75    63.5     51.9375
  28.875   80.875   70.25    38.5     64.625   35.9375  80.1875  30.6875
  65.9375  20.3125  51.4375  17.5     15.375   27.9375  80.5     84.125
 160.      93.9375  43.375  182.5    441.      35.5625  44.3125 102.9375
  28.9375 104.125   30.25   131.5   ]",[1.74424475e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244855.9684718,56,57,3903427868529343396,-0.08095330975702321,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 70.125   81.6875  38.5625  48.75    55.0625 102.8125  44.5625  57.25
  17.75   149.3125  80.6875  41.3125  67.1875  36.25   163.625   26.3125
 177.4375  43.8125  25.9375  39.5     33.625   42.125   36.125  173.5625
  22.9375  59.1875  76.375  100.8125 163.0625  51.3125  38.125  109.25
  27.5    190.375   41.125   26.3125]",[1.7442449e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744244986.9844246,57,58,3903427868529343396,0.041853758649660254,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[107.3125 122.375   35.25    41.8125 124.8125  90.9375  41.625   46.375
  10.25   324.625   75.5625  37.     110.3125  43.6875  96.8125  27.4375
  61.9375  49.75    71.0625  23.4375  16.25    24.625  118.0625  74.5625
 119.5625 284.625   65.4375 100.75   162.9375  33.5625  53.     136.1875
  24.1875 185.5625  17.5     37.4375]",[1.74424503e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245112.4829328,58,59,3903427868529343396,0.13249245215849131,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[144.375   85.125   52.6875 132.1875 143.4375  98.8125  73.25    67.0625
  26.125  396.1875 128.875   82.125   77.1875  37.875   66.5     35.8125
  59.75    20.5    133.25    65.1875  59.75    57.1875 154.375  135.4375
  93.4375  64.375   57.4375 103.125  420.8125  84.0625  74.1875  70.875
  26.625  259.5625  43.6875 140.75  ]",[1.74424516e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245273.0893612,59,60,3903427868529343396,0.20918317027295383,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 82.      72.875   36.9375  35.1875  62.6875  82.      62.5625  63.5625
  37.0625  29.      80.625   78.1875  56.875   34.625   86.8125  12.5625
  57.3125  27.6875  78.125   21.4375  35.375  133.6875 111.125   57.125
 143.6875  83.6875  77.4375 105.     352.3125  67.375   45.3125 125.5
  62.75    74.75    60.375   51.    ]",[1.74424532e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245429.760428,60,61,3903427868529343396,-0.27782003914367315,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 80.3125 154.1875  41.625   74.6875  66.5625 126.25    58.8125  43.5625
   9.4375 335.875   77.8125  40.25    64.4375  37.5625  82.625   43.125
  73.125   44.5625  86.8125 120.75    60.75   136.9375 141.5625 253.3125
  82.5625  80.      81.1875 220.625  357.375   99.875   50.0625  74.4375
  66.875  202.9375  91.      53.4375]",[1.74424547e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245574.4953952,61,62,3903427868529343396,0.2726631693962972,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 93.875  117.5     41.     169.3125  73.25    93.1875  56.25    96.75
  35.4375 229.0625  65.625   39.3125  73.875   38.125   84.4375  10.3125
  56.4375  35.625  131.6875 158.8125 121.8125  80.75    74.625  129.75
  89.875  242.3125  57.8125 199.25   131.1875  48.3125  56.8125 106.25
  53.375  148.125   24.0625  59.4375]",[1.74424562e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245706.677013,62,63,3903427868529343396,-0.017092248152900936,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[216.25   150.9375  43.0625 229.25    89.75   113.25    81.75    73.1875
  42.1875 333.3125  79.4375  65.4375  79.9375  40.9375  84.25    40.
  80.      47.1875 113.625  100.875   51.8125  62.5    172.1875 117.8125
 107.5625  31.0625  46.125  177.875  385.5625  39.5     39.     110.6875
  35.625   83.625   43.9375  49.125 ]",[1.74424575e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245868.9895604,63,64,3903427868529343396,-0.012348375853723939,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 94.5625 194.5     35.3125 102.75    91.125   98.3125  50.5     62.625
  26.4375 202.3125  58.875   29.375   69.1875  35.25    66.75    24.3125
  68.875   23.375  113.125   83.625   88.      87.3125  97.375  121.8125
  76.125   53.75    53.875  100.75    34.0625  50.375   57.25    56.25
  34.1875  57.0625  43.125   40.1875]",[1.74424592e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744245974.1533294,64,65,3903427868529343396,-0.23906833173007883,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 79.5625  58.75    35.0625  56.3125  54.1875  84.6875  58.      47.375
  37.875  140.25    75.125   33.625   69.375   37.125  116.1875  15.4375
  55.6875  20.8125 131.     103.75    89.     102.125  209.     248.625
 198.9375  50.      82.875  209.0625 483.125  198.25    42.375  171.0625
 108.4375  80.75    81.3125 107.    ]",[1.74424602e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246121.9192233,65,66,3903427868529343396,0.30697201569748933,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[104.375  101.6875  33.5625  28.875   73.6875  94.1875  64.375   38.1875
  36.3125  70.1875  68.5     71.9375  64.4375  37.1875  93.1875  25.5
  53.375   30.6875  44.8125  65.75    47.5     43.625  141.375  145.75
 140.875   27.4375  59.75   103.8125 406.25    60.      40.875   65.5
  53.375  113.125   40.625   34.1875]",[1.74424617e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246256.344073,66,67,3903427868529343396,-0.3441974566102926,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 82.6875  49.875   52.0625  41.9375 121.5     87.8125  63.125   87.1875
  33.5    251.9375  67.875   86.125   62.25    37.75    78.875   20.3125
  81.0625  21.5625  95.6875 115.9375 124.875  202.625  190.375  290.5
 116.1875  83.75    73.1875 153.3125 341.9375  74.3125  46.75    94.125
  60.3125 105.4375  81.875   58.6875]",[1.7442463e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246400.195904,67,68,3903427868529343396,0.31269920677230617,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[141.5625  55.4375 106.8125  66.5     59.75    72.1875  95.5     63.1875
  32.9375 156.8125  71.      34.6875  72.9375  42.25    78.4375  18.25
  58.0625  28.8125 121.625   79.0625  39.5625  34.625  152.625  146.
 114.5625  36.125   77.125   93.8125 460.5     91.125   48.4375 121.75
  45.9375  83.8125  29.125   58.0625]",[1.74424645e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246539.704791,68,69,3903427868529343396,-0.16584736604555866,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 87.75    49.625   37.75    33.5    135.3125  74.625   52.5625  58.3125
  30.75   113.5     65.3125  37.0625  73.875   41.25    84.5625  17.1875
  64.125   35.8125  31.4375  46.9375  55.625   27.25   168.9375  53.125
 125.25    12.125   85.125   85.1875 355.5625  65.5     49.3125  77.5625
  24.     150.3125  32.4375  24.5625]",[1.74424658e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246670.805821,69,70,3903427868529343396,-0.20797325637471836,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 76.875   36.4375  31.4375  67.6875  52.125   71.0625  48.8125  38.25
  17.1875 123.75    59.125   33.5     57.      36.8125  52.375   22.625
  53.1875  33.5     94.875  175.0625 126.125   50.375   93.1875 145.3125
 137.1875  59.4375  65.375   83.     244.9375  84.125   40.9375  75.5
  44.4375  57.9375  22.4375  30.    ]",[1.74424672e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744246780.4271448,70,71,3903427868529343396,0.04214903698837755,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[111.      53.6875  28.5    168.75    61.8125  63.1875  76.3125  67.375
  10.625   95.625   54.25    32.8125  54.0625  29.75    68.6875  10.
  45.8125  14.9375  79.375  186.375  152.3125 162.0625 148.1875 226.9375
  79.1875  99.75   116.25   101.625  293.0625  43.6875  65.5625  66.5
  34.625   70.375   38.      38.9375]",[1.74424683e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744246896.7625644,71,72,3903427868529343396,0.1884689500226521,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
"[ 93.1875  32.6875  41.6875  44.125   79.625   68.1875  85.125   87.3125
  47.5    269.5    122.0625 157.5     96.125   70.3125 185.875   40.6875
 119.8125  61.9375   8.25    32.6875  36.375   50.5     69.625   51.9375
  40.9375 128.6875  77.625  100.     136.125  118.75    94.4375 146.1875
 117.375   95.75   129.1875 113.4375]",[1.74424694e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744246973.2047915,72,73,3903427868529343396,0.12074673625021931,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,9,P3,Spreadsheet9
