time,steps,action,reward,seed,config_id,area,frame,state,experiment.update_freq,lambda,alpha,representation.tiles,representation.wrap_time,environment.zone,representation.tilings,epsilon,experiment.step_duration,representation.which_tc,environment,algorithm
1743762933.8757648,50,1,0.5016161799430847,0,-7091294343972981023,"[160.8125 268.5    360.25   535.     370.     252.375  161.3125 370.875
 393.9375 658.75   218.625  350.625  400.4375 367.625  306.5625 374.8125
 416.75   578.5625 505.375  294.5625 103.5    509.9375 475.375  173.25
 329.8125 306.5625 462.8125 430.125  333.3125 407.5625 378.375  346.4375
 200.375  428.875  500.9375 417.6875]",49,[0.44124004 0.56594402],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743763233.990013,51,1,0.5659440159797668,0,-7091294343972981023,"[162.6875 258.5    363.5    540.6875 371.9375 253.625  182.     365.5625
 395.6875 661.3125 208.5    351.875  404.8125 357.375  297.375  393.1875
 418.5    568.9375 468.1875 312.1875 105.1875 493.     478.25   162.3125
 330.8125 321.6875 460.375  351.     323.4375 415.125  376.5625 344.
 211.625  396.1875 497.4375 417.9375]",50,[0.44471227 0.47620028],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743763533.8320904,52,1,0.47620028257369995,0,-7091294343972981023,"[149.875  255.75   362.125  516.375  379.3125 254.625  161.375  367.625
 398.5    652.25   206.8125 413.6875 399.9375 361.     311.125  381.1875
 414.625  577.6875 465.     302.625   85.4375 493.75   484.4375 174.625
 330.5625 301.75   454.625  345.8125 309.5625 405.0625 380.25   341.3125
 203.4375 404.5625 483.625  414.4375]",51,[0.44818449 0.47338974],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743763833.8030088,53,1,0.47338974475860596,0,-7091294343972981023,"[146.     277.3125 361.5    544.8125 383.25   252.5625 154.375  365.625
 403.3125 675.625  211.125  351.3125 414.3125 360.625  306.5625 403.625
 421.9375 603.0625 468.25   306.375  101.25   516.5    471.3125 184.9375
 334.6875 312.3125 452.375  423.75   247.375  403.8125 390.125  343.5
 213.0625 399.5625 528.1875 422.25  ]",52,[0.45165671 0.53351337],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743764134.036458,54,1,0.5335133671760559,0,-7091294343972981023,"[152.9375 258.4375 356.6875 543.8125 377.375  252.5625 159.5625 368.625
 398.125  655.4375 212.3125 343.75   412.625  360.125  321.1875 389.875
 411.0625 598.75   540.375  293.9375  95.875  509.1875 476.0625 193.1875
 331.     360.     458.875  346.375  301.3125 408.3125 391.25   336.
 210.625  393.9375 488.125  432.25  ]",53,[0.45512893 0.52218229],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743764433.8884084,55,1,0.522182285785675,0,-7091294343972981023,"[153.     257.5    357.9375 536.25   373.5625 255.4375 159.5    373.375
 404.5    663.9375 209.1875 422.8125 414.625  353.625  295.4375 385.625
 412.8125 582.25   533.6875 299.25    97.125  514.3125 502.375  192.1875
 340.25   301.9375 462.125  430.4375 280.8125 424.125  389.625  345.5625
 204.3125 413.9375 494.5    423.125 ]",54,[0.45860115 0.61709487],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743764734.0785904,56,1,0.617094874382019,0,-7091294343972981023,"[166.125  267.5    361.     545.9375 375.3125 254.3125 155.5    367.0625
 402.5625 654.5625 206.9375 350.375  415.5    348.6875 304.6875 391.375
 407.125  576.375  465.25   301.25    99.1875 501.1875 484.125  170.1875
 339.3125 347.6875 444.125  343.6875 268.0625 424.625  381.8125 344.375
 206.5625 392.5    492.5625 410.5625]",55,[0.46207338 0.45743886],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743765033.807308,57,1,0.4574388563632965,0,-7091294343972981023,"[139.     264.75   361.5625 540.75   378.75   255.5625 163.5625 366.5625
 395.75   652.5625 214.8125 345.0625 392.6875 348.875  330.0625 393.1875
 410.3125 577.     467.6875 312.      87.625  499.9375 489.6875 178.5
 342.     305.     449.875  420.875  296.25   401.75   377.375  340.25
 212.     407.375  505.4375 420.6875]",56,[0.4655456  0.52573156],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743765333.8198242,58,1,0.5257315635681152,0,-7091294343972981023,"[152.1875 413.875  366.0625 540.75   371.375  256.8125 159.6875 377.125
 403.     664.375  192.375  352.     432.875  361.375  330.5    380.8125
 413.9375 575.6875 464.0625 298.4375 108.6875 508.1875 458.6875 176.8125
 331.0625 347.6875 449.5    338.     261.4375 391.9375 372.25   339.375
 197.     403.9375 489.75   412.75  ]",57,[0.46901782 0.53140122],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743765633.9077618,59,1,0.5314012169837952,0,-7091294343972981023,"[160.125  283.125  362.4375 540.     377.6875 249.875  170.3125 372.0625
 411.75   656.8125 213.1875 350.1875 424.5    355.0625 311.8125 392.625
 415.125  563.3125 457.875  295.625  103.9375 493.625  475.75   174.9375
 334.125  292.4375 454.     428.875  260.625  425.1875 388.625  342.5
 206.1875 415.5    502.375  414.25  ]",58,[0.47249004 0.53018379],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743765933.9671714,60,1,0.5301837921142578,0,-7091294343972981023,"[143.875  264.875  364.0625 540.4375 380.125  253.125  165.25   386.6875
 395.125  657.625  200.1875 357.3125 423.125  357.375  316.625  390.6875
 416.4375 571.125  464.8125 328.5625  86.875  506.1875 463.875  180.625
 333.25   308.     460.4375 340.875  272.     403.6875 370.75   337.3125
 200.1875 404.5625 488.25   412.375 ]",59,[0.47596226 0.46275416],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743766234.421121,61,1,0.46275416016578674,0,-7091294343972981023,"[137.875  284.875  358.9375 537.625  373.875  251.     174.8125 372.75
 390.5625 659.6875 211.375  346.25   409.3125 366.625  325.     398.6875
 418.6875 561.125  526.375  298.875   94.5    515.6875 490.875  172.375
 334.125  316.     457.1875 342.0625 314.25   409.375  375.1875 335.0625
 200.1875 405.25   480.375  416.375 ]",60,[0.47943449 0.52909821],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743766533.816135,62,1,0.5290982127189636,0,-7091294343972981023,"[172.125  268.1875 359.75   544.9375 380.5    262.0625 153.3125 380.0625
 407.875  673.     209.875  356.5    385.1875 364.875  315.6875 403.875
 421.4375 564.1875 531.75   313.375   98.125  505.75   474.25   146.5
 333.     301.6875 454.5    337.8125 277.875  415.9375 378.75   338.625
 202.6875 414.5    491.5    420.5625]",61,[0.48290671 0.51663095],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743766833.977508,63,1,0.5166309475898743,0,-7091294343972981023,"[149.     263.8125 364.6875 547.3125 380.375  264.0625 156.3125 381.1875
 391.0625 687.25   204.5    355.875  376.3125 353.375  328.8125 404.9375
 417.6875 573.375  467.     315.125  104.4375 510.75   476.875  165.125
 326.     291.5    461.25   334.125  264.1875 415.3125 378.4375 334.5
 207.1875 453.1875 489.75   415.3125]",62,[0.48637893 0.48163214],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743767133.8643532,64,1,0.48163214325904846,0,-7091294343972981023,"[147.6875 415.875  365.75   543.6875 377.1875 261.75   158.375  382.5
 390.5    681.5    205.25   351.6875 413.5    350.5625 306.5625 405.3125
 422.8125 574.5625 464.125  304.0625  94.8125 493.875  481.875  187.0625
 325.8125 308.1875 460.9375 333.125  286.     418.4375 374.875  335.8125
 212.75   435.375  483.5625 414.1875]",63,[0.48985115 0.58502167],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743767433.7774398,65,1,0.5850216746330261,0,-7091294343972981023,"[146.4375 259.5625 353.375  544.375  375.3125 258.9375 164.5625 378.375
 380.9375 665.4375 203.5    350.     380.0625 435.4375 318.375  398.9375
 408.5625 567.5    463.0625 297.4375 115.375  513.5625 499.4375 198.125
 331.875  360.3125 461.25   340.8125 265.875  418.1875 375.625  339.75
 203.75   398.875  492.25   424.375 ]",64,[0.49332338 0.51829541],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743767733.9105625,66,1,0.518295407295227,0,-7091294343972981023,"[135.0625 260.     357.5    536.4375 247.75   259.1875 155.5625 378.75
 386.5625 665.8125 210.4375 348.375  414.125  349.3125 348.     395.75
 404.0625 585.0625 464.75   295.25    87.75   509.0625 462.0625 190.5625
 324.5625 314.625  456.9375 416.75   273.5625 419.625  384.625  337.75
 206.75   404.6875 486.625  417.0625]",65,[0.4967956  0.43256769],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743768034.0489855,67,1,0.43256768584251404,0,-7091294343972981023,"[145.     249.3125 361.25   540.3125 387.5625 268.25   155.625  382.625
 382.4375 691.3125 219.0625 358.5    416.75   354.3125 315.5    407.9375
 416.1875 586.75   462.8125 299.8125  97.875  503.875  514.     175.8125
 335.625  320.125  457.125  416.4375 264.375  419.375  379.9375 337.1875
 199.4375 405.75   488.625  420.625 ]",66,[0.50026782 0.55363512],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743768334.0036154,68,1,0.5536351203918457,0,-7091294343972981023,"[159.9375 412.75   364.125  539.1875 374.75   252.5625 164.75   376.5
 388.875  718.875  210.125  349.25   411.8125 344.625  323.375  403.4375
 415.8125 576.875  464.5625 317.1875 100.8125 514.6875 494.9375 164.6875
 332.5    296.3125 457.4375 336.875  268.25   409.75   374.3125 339.0625
 213.4375 399.4375 493.6875 414.8125]",67,[0.50374004 0.55949175],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743768633.8303142,69,1,0.559491753578186,0,-7091294343972981023,"[140.125  280.5625 361.8125 544.375  373.9375 264.0625 169.25   379.8125
 392.5625 711.125  216.25   356.875  415.125  353.0625 316.1875 394.
 412.125  609.4375 465.     303.375  106.25   496.9375 492.     152.625
 332.8125 305.3125 451.75   337.625  278.8125 411.     373.3125 337.9375
 203.     451.     499.375  415.875 ]",68,[0.50721226 0.52142608],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743768933.9571528,70,1,0.5214260816574097,0,-7091294343972981023,"[146.     270.125  365.6875 546.75   246.4375 271.5    169.1875 370.875
 266.3125 729.0625 216.75   361.     409.5    364.9375 315.375  400.625
 415.125  614.75   481.125  307.3125  79.6875 506.9375 500.375  173.3125
 322.5    302.8125 454.0625 434.6875 268.3125 417.3125 381.0625 338.5625
 211.4375 416.6875 498.9375 417.5625]",69,[0.51068449 0.44114366],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743769234.1024172,71,1,0.441143661737442,0,-7091294343972981023,"[142.9375 275.5    365.75   543.875  377.5625 257.625  173.4375 375.25
 400.125  715.375  231.25   363.25   418.875  356.875  330.3125 402.9375
 425.8125 609.3125 447.25   307.3125  89.1875 513.3125 480.     173.0625
 329.1875 356.4375 459.875  436.1875 308.75   418.4375 382.375  338.4375
 202.3125 398.0625 494.6875 427.75  ]",70,[0.51415671 0.63109529],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743769533.9685907,72,1,0.631095290184021,0,-7091294343972981023,"[127.     267.9375 366.625  539.875  372.0625 261.875  166.4375 369.3125
 387.1875 706.5625 219.125  350.0625 409.25   361.     319.3125 391.
 419.625  598.625  472.8125 311.5625 102.4375 506.375  488.25   165.5
 334.3125 306.625  460.1875 433.5    274.25   432.6875 387.75   338.625
 206.875  410.375  496.625  421.375 ]",71,[0.51762893 0.57725042],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743769833.8289392,73,2,0.5772504210472107,0,-7091294343972981023,"[142.25   252.875  367.     548.     374.3125 265.125  173.     369.5
 392.4375 718.0625 209.0625 425.125  418.375  350.875  337.0625 397.8125
 429.1875 603.25   456.75   302.6875  98.0625 499.125  476.625  165.5625
 326.5    305.125  466.375  361.25   269.125  429.75   381.6875 337.6875
 210.875  407.4375 498.125  425.5   ]",72,[0.52110115 0.56324077],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743770132.781864,74,1,0.5632407665252686,0,-7091294343972981023,"[100.1875 245.5625 368.5625 550.3125 400.1875 302.     171.5    363.1875
 388.875  730.4375 217.375  443.1875 420.1875 349.875  325.8125 424.
 416.     586.8125 466.3125 281.3125  86.9375 488.     505.5625 158.8125
 341.3125 334.1875 459.9375 343.8125 265.8125 434.1875 391.3125 366.9375
 233.375  473.5    526.25   452.625 ]",73,[0.52457338 0.69922918],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743770433.973682,75,1,0.6992291808128357,0,-7091294343972981023,"[147.375  265.8125 368.0625 540.9375 371.1875 266.5625 167.5625 374.3125
 388.25   708.3125 207.875  414.0625 400.5    359.25   319.5    397.0625
 416.1875 597.5    489.625  305.125  101.9375 492.125  458.875  160.0625
 332.0625 297.5    462.     349.6875 274.375  423.625  374.5625 345.4375
 210.8125 421.4375 503.125  424.875 ]",74,[0.5280456  0.54452819],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743770733.8548222,76,1,0.5445281863212585,0,-7091294343972981023,"[163.625  268.     362.125  545.625  375.5    267.625  164.125  377.3125
 392.4375 711.0625 206.     358.125  415.875  367.75   334.875  410.0625
 415.6875 592.     473.375  321.0625 106.9375 485.0625 460.5    186.25
 327.75   368.     451.75   270.9375 252.     439.625  380.8125 342.625
 208.0625 420.5    489.     424.0625]",75,[0.53151782 0.5275842 ],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743771033.8322048,77,3,0.5275841951370239,0,-7091294343972981023,"[129.125  260.     369.5625 524.0625 248.875  258.9375 166.625  370.3125
 399.8125 716.125  213.5625 355.75   413.0625 369.5625 318.125  393.875
 407.     594.0625 470.8125 298.125   99.125  516.6875 477.875  197.625
 334.3125 315.     459.4375 345.9375 268.625  438.9375 383.375  342.125
 199.4375 416.25   498.125  424.375 ]",76,[0.53499004 0.46217197],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743771336.0016465,78,1,0.4621719717979431,0,-7091294343972981023,"[ 84.9375 237.1875 353.1875 527.3125 417.25   307.4375 168.4375 356.5625
 393.     550.375  228.4375 485.5625 389.875  353.8125 326.1875 434.8125
 427.4375 579.9375 462.6875 303.5    102.75   462.5625 420.625  292.375
 374.     351.625  459.     349.5625 286.     418.3125 422.625  503.125
 230.625  475.125  509.4375 451.625 ]",77,[0.53846226 0.81535798],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743771633.7763937,79,1,0.8153579831123352,0,-7091294343972981023,"[149.125  427.125  363.3125 538.4375 374.0625 265.9375 165.75   366.125
 403.0625 699.8125 208.875  359.0625 417.5    358.6875 343.6875 398.8125
 420.75   578.625  455.5    317.      86.375  508.6875 474.3125 183.3125
 334.75   307.125  456.125  347.375  285.0625 434.4375 378.5    335.75
 204.9375 433.9375 507.8125 423.6875]",78,[0.54193449 0.64208496],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743771934.0341618,80,1,0.6420849561691284,0,-7091294343972981023,"[160.     275.3125 360.25   546.3125 243.5    271.9375 160.25   361.375
 388.125  687.125  222.9375 359.125  418.4375 353.5625 332.9375 392.3125
 412.1875 563.9375 472.625  320.5625  93.75   502.3125 475.3125 150.75
 327.0625 305.0625 457.5    348.     296.8125 431.8125 385.5625 339.375
 208.875  421.625  500.5    433.1875]",79,[0.54540671 0.49591845],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743772234.068972,81,1,0.4959184527397156,0,-7091294343972981023,"[156.     281.     366.6875 533.8125 371.75   261.4375 163.     373.
 281.5    683.0625 229.9375 350.     425.0625 358.     315.5    400.25
 404.3125 561.     471.125  327.875   98.6875 509.25   456.3125 135.5625
 326.4375 315.875  462.3125 352.5625 308.25   407.375  390.1875 341.
 208.875  439.75   492.875  420.375 ]",80,[0.54887893 0.50930411],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743772533.8716207,82,1,0.5093041062355042,0,-7091294343972981023,"[162.5625 267.3125 364.5625 540.5625 380.5625 270.375  181.5    366.875
 391.9375 689.     210.8125 412.0625 430.5    354.1875 327.5    399.8125
 407.625  557.25   466.5    273.75    99.625  516.3125 467.4375 154.5625
 332.375  305.5    458.1875 358.     275.8125 411.3125 386.375  344.5
 213.375  432.5    497.9375 424.5625]",81,[0.55235115 0.55669159],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743772834.0306408,83,1,0.556691586971283,0,-7091294343972981023,"[173.5    277.875  368.1875 539.     372.6875 254.3125 168.5    364.5
 404.8125 689.5    223.5625 351.875  431.625  370.4375 314.     402.0625
 416.6875 568.8125 483.4375 330.6875 102.0625 506.3125 481.5    151.6875
 335.6875 301.9375 464.75   358.5    263.125  415.4375 393.4375 345.75
 211.875  428.625  494.8125 430.0625]",82,[0.55582338 0.58647782],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743773134.0820854,84,1,0.5864778161048889,0,-7091294343972981023,"[133.75   263.3125 370.     542.375  377.4375 263.1875 175.5625 364.75
 410.75   688.75   219.375  356.75   376.3125 362.5    312.625  399.6875
 416.0625 567.375  459.375  310.3125  94.625  523.75   455.125  158.125
 336.4375 313.6875 461.8125 431.     266.75   413.125  400.3125 349.875
 209.3125 415.     502.625  426.375 ]",83,[0.5592956  0.56260318],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743773434.1797733,85,1,0.5626031756401062,0,-7091294343972981023,"[163.75   435.75   372.1875 535.375  372.8125 257.625  164.3125 370.75
 401.     672.0625 211.25   351.     425.8125 363.75   309.1875 387.6875
 421.6875 562.     477.125  267.125  101.5    512.5625 478.125  183.6875
 333.75   322.3125 467.125  355.8125 260.     408.1875 396.875  346.875
 212.0625 433.0625 527.3125 424.25  ]",84,[0.56276782 0.62638116],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743773733.9031308,86,1,0.6263811588287354,0,-7091294343972981023,"[147.5    274.9375 368.4375 537.0625 246.875  258.6875 168.     371.25
 402.8125 673.5    219.375  347.125  412.5    374.5    310.5    410.0625
 425.125  572.75   539.     313.0625 102.25   518.625  502.5625 186.3125
 338.3125 310.     463.6875 433.25   305.3125 409.5625 390.9375 344.25
 205.875  462.1875 503.625  421.0625]",85,[0.56624004 0.61053807],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743774033.9139142,87,1,0.6105380654335022,0,-7091294343972981023,"[160.6875 260.3125 359.625  539.     377.25   254.0625 161.75   373.9375
 408.5625 696.     214.375  354.75   418.5    361.0625 319.75   399.875
 424.5625 566.125  466.5625 324.875   91.9375 500.0625 474.     175.8125
 337.4375 302.1875 453.375  342.1875 276.25   413.     392.5    346.75
 208.     427.5625 490.4375 420.5   ]",86,[0.56971226 0.54199481],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743774334.0730605,88,1,0.5419948101043701,0,-7091294343972981023,"[174.5625 265.75   367.75   536.     375.5    259.125  167.     365.0625
 408.375  682.3125 218.8125 346.     411.4375 435.4375 329.75   402.125
 416.0625 568.8125 488.4375 269.75   105.1875 512.     464.25   159.1875
 344.     297.0625 467.9375 430.25   280.5625 416.375  385.9375 346.
 209.8125 428.75   499.3125 421.5625]",87,[0.57318449 0.61303127],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743774633.8459713,89,1,0.613031268119812,0,-7091294343972981023,"[165.5    425.0625 365.9375 537.625  373.125  257.3125 187.4375 368.125
 400.75   662.6875 211.5    360.375  407.5    370.125  313.0625 396.5625
 419.875  578.5    471.3125 311.8125  84.6875 498.125  453.1875 166.8125
 337.875  313.9375 456.5    341.25   289.6875 423.875  390.6875 347.875
 207.8125 423.3125 487.125  420.6875]",88,[0.57665671 0.61002183],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743774934.2351882,90,1,0.6100218296051025,0,-7091294343972981023,"[133.75   270.3125 374.5625 551.875  262.     261.3125 175.75   380.
 412.25   664.625  217.875  418.25   413.625  369.5625 314.125  397.1875
 418.875  575.125  469.6875 329.1875  85.375  511.875  479.6875 171.625
 328.0625 296.6875 463.5625 348.9375 271.75   429.0625 377.3125 348.0625
 204.5    431.9375 504.125  420.0625]",89,[0.58012893 0.54695106],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743775234.089122,91,2,0.5469510555267334,0,-7091294343972981023,"[165.625  258.375  370.5625 539.25   248.375  257.9375 167.3125 384.4375
 401.6875 659.375  223.9375 349.8125 415.5    364.4375 315.5    395.75
 425.9375 581.5    471.375  306.6875  84.125  509.1875 481.125  165.875
 328.125  311.75   460.1875 422.375  303.875  415.5625 375.875  345.125
 215.125  418.25   491.6875 415.8125]",90,[0.58360115 0.52988017],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743775532.4284687,92,0,0.529880166053772,0,-7091294343972981023,"[107.25   248.875  370.6875 548.25   407.8125 285.375  172.75   374.5
 394.1875 735.6875 227.3125 377.0625 427.875  352.75   316.1875 414.5
 412.8125 590.8125 480.4375 294.75    92.125  475.     506.     199.6875
 349.4375 282.625  467.375  339.5    287.125  428.1875 394.     373.375
 224.5    463.5625 521.5    448.6875]",91,[0.58707338 0.64519829],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743775833.6583543,93,1,0.6451982855796814,0,-7091294343972981023,"[ 84.4375 383.875  341.0625 491.5    247.625  270.8125 171.6875 351.125
 277.625  514.6875 201.1875 372.5625 373.9375 357.5625 304.875  425.625
 410.9375 573.625  425.5    281.625  116.     487.     485.1875 198.625
 305.25   301.75   456.8125 412.625  260.5625 448.4375 356.9375 338.8125
 197.25   401.125  456.75   386.75  ]",92,[0.5905456  0.37045988],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743776133.7781758,94,3,0.3704598844051361,0,-7091294343972981023,"[145.6875 275.625  375.8125 534.5    372.25   265.3125 177.375  372.3125
 396.25   697.375  215.9375 367.875  421.8125 369.0625 331.0625 400.6875
 427.6875 599.4375 467.5625 302.      84.75   510.1875 467.25   174.5625
 337.     300.5625 460.8125 429.0625 277.3125 418.1875 390.375  342.
 206.8125 431.25   504.1875 428.6875]",93,[0.59401782 0.61415571],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
1743776436.254181,95,2,0.6141557097434998,0,-7091294343972981023,"[ 86.625  235.8125 362.8125 528.5    416.6875 303.5625 175.4375 274.8125
 389.25   544.125  233.875  418.625  405.4375 351.3125 315.625  429.25
 440.25   583.8125 458.375  299.75   105.625  454.125  513.6875 213.4375
 370.375  359.1875 460.5    339.625  288.5625 405.625  416.3125 505.4375
 226.6875 513.5    525.75   451.9375]",94,[0.59749004 0.74011749],1,0.9,0.1,4,1,2,32,0.1,300,RichTileCoder,P4,tc-ESARSA
